"Time","# Players","Strategy 0","Strategy 1","Told To Move","Games Played","Avg. Payoff","Energy Given","Births","Movements Made","No Space To Move","Deaths","Energy Removed"
"1409","2123","833","1290","0","804","1.38","1934","7","132","4183","4","1060"
"1410","2124","835","1289","0","803","1.42","2034","5","131","4189","4","1061.5"
"1411","2129","841","1288","0","800","1.35","1904","11","125","4191","6","1062"
"1412","2132","843","1289","0","791","1.38","1913","6","127","4198","3","1064.5"
"1413","2137","845","1292","0","806","1.37","1945","7","129","4200","2","1066"
"1414","2138","847","1291","0","786","1.39","1941","7","126","4205","6","1068.5"
"1415","2142","848","1294","0","793","1.4","1938","8","114","4210","4","1069"
"1416","2137","847","1290","0","806","1.39","1952","5","119","4216","10","1071"
"1417","2135","848","1287","0","812","1.4","2003","4","128","4218","6","1068.5"
"1418","2140","850","1290","0","791","1.37","1922","7","123","4223","2","1067.5"
"1419","2141","851","1290","0","800","1.43","2012","8","131","4229","7","1070"
"1420","2134","849","1285","0","807","1.39","1973","8","108","4235","15","1070.5"
"1421","2137","848","1289","0","805","1.39","1987","9","122","4239","6","1067"
"1422","2139","847","1292","0","795","1.36","1902","4","128","4243","2","1068.5"
"1423","2140","848","1292","0","806","1.39","1976","4","124","4243","3","1069.5"
"1424","2139","848","1291","0","802","1.36","1909","6","120","4249","7","1070"
"1425","2139","850","1289","0","806","1.35","1897","6","114","4249","6","1069.5"
"1426","2139","854","1285","0","801","1.4","1991","7","116","4253","7","1069.5"
"1427","2144","856","1288","0","805","1.37","1940","9","116","4254","4","1069.5"
"1428","2154","858","1296","0","802","1.37","1951","11","117","4263","1","1072"
"1429","2154","859","1295","0","822","1.35","1959","5","116","4268","5","1077"
"1430","2149","858","1291","0","800","1.39","1922","3","127","4272","8","1077"
"1431","2149","858","1291","0","795","1.39","1942","5","119","4275","5","1074.5"
"1432","2147","858","1289","0","813","1.39","2025","2","121","4280","4","1074.5"
"1433","2147","859","1288","0","797","1.37","1912","3","121","4289","3","1073.5"
"1434","2150","860","1290","0","796","1.42","1977","9","115","4291","6","1073.5"
"1435","2148","860","1288","0","807","1.36","1976","5","114","4293","7","1075"
"1436","2146","860","1286","0","802","1.41","2001","4","123","4297","6","1074"
"1437","2152","860","1292","0","809","1.4","1969","11","110","4301","5","1073"
"1438","2154","860","1294","0","805","1.37","1951","7","126","4310","5","1076"
"1439","2155","860","1295","0","805","1.37","1919","7","119","4317","6","1077"
"1440","2158","859","1299","0","809","1.4","1997","9","110","4319","6","1077.5"
"1441","2159","858","1301","0","803","1.38","1998","5","128","4323","4","1079"
"1442","2165","859","1306","0","825","1.35","1943","11","123","4324","5","1079.5"
"1443","2163","857","1306","0","797","1.38","1932","6","119","4328","8","1082.5"
"1444","2169","860","1309","0","798","1.4","2016","8","144","4331","2","1081.5"
"1445","2171","861","1310","0","817","1.36","1953","9","120","4333","7","1084.5"
"1446","2168","862","1306","0","796","1.42","1964","6","110","4339","9","1085.5"
"1447","2165","863","1302","0","815","1.38","1974","3","126","4345","6","1084"
"1448","2167","862","1305","0","796","1.35","1921","7","130","4349","5","1082.5"
"1449","2165","861","1304","0","810","1.38","1965","4","108","4351","6","1083.5"
"1450","2166","864","1302","0","820","1.39","2007","7","115","4357","6","1082.5"
"1451","2172","863","1309","0","823","1.36","1994","11","119","4359","5","1083"
"1452","2181","867","1314","0","815","1.36","1943","11","108","4360","2","1086"
"1453","2186","867","1319","0","815","1.35","1961","9","111","4365","4","1090.5"
"1454","2193","871","1322","0","821","1.36","1981","9","115","4369","2","1093"
"1455","2195","874","1321","0","837","1.39","2033","9","99","4371","7","1096.5"
"1456","2198","872","1326","0","829","1.35","1917","6","101","4378","3","1097.5"
"1457","2208","873","1335","0","841","1.35","1990","12","101","4378","2","1099"
"1458","2203","872","1331","0","843","1.34","1991","1","101","4383","6","1104"
"1459","2205","874","1331","0","842","1.36","1979","6","108","4384","4","1101.5"
"1460","2207","874","1333","0","831","1.33","1974","8","100","4387","6","1102.5"
"1461","2207","875","1332","0","840","1.41","2062","4","105","4391","4","1103.5"
"1462","2213","880","1333","0","833","1.39","2041","9","107","4392","3","1103.5"
"1463","2212","881","1331","0","838","1.38","2030","6","114","4400","7","1106.5"
"1464","2218","880","1338","0","846","1.41","2088","11","99","4406","5","1106"
"1465","2222","882","1340","0","842","1.34","1992","8","99","4410","4","1109"
"1466","2225","880","1345","0","866","1.34","2039","8","98","4415","5","1111"
"1467","2227","879","1348","0","854","1.38","2048","11","114","4417","9","1112.5"
"1468","2231","880","1351","0","841","1.38","2010","9","111","4422","5","1113.5"
"1469","2228","880","1348","0","833","1.37","1987","2","117","4426","5","1115.5"
"1470","2232","879","1353","0","826","1.38","2026","6","123","4431","2","1114"
"1471","2233","881","1352","0","843","1.39","2058","9","119","4433","8","1116"
"1472","2230","881","1349","0","822","1.39","2031","6","121","4437","9","1116.5"
"1473","2229","880","1349","0","815","1.34","1927","7","128","4439","8","1115"
"1474","2234","880","1354","0","845","1.38","2029","6","112","4443","1","1114.5"
"1475","2234","882","1352","0","836","1.38","2086","3","118","4449","3","1117"
"1476","2232","882","1350","0","832","1.4","2048","4","133","4451","6","1117"
"1477","2237","885","1352","0","831","1.38","2037","9","117","4452","4","1116"
"1478","2236","885","1351","0","844","1.35","2003","5","115","4453","6","1118.5"
"1479","2229","884","1345","0","829","1.39","2023","1","125","4456","8","1118"
"1480","2230","884","1346","0","837","1.35","1980","5","129","4460","4","1114.5"
"1481","2234","885","1349","0","830","1.34","1957","11","108","4465","7","1115"
"1482","2232","884","1348","0","827","1.39","2005","6","107","4473","8","1117"
"1483","2232","884","1348","0","831","1.39","2048","5","119","4477","5","1116"
"1484","2230","886","1344","0","843","1.39","2060","8","120","4483","10","1116"
"1485","2228","886","1342","0","836","1.38","2013","3","114","4491","5","1115"
"1486","2225","883","1342","0","833","1.39","2018","4","127","4496","7","1114"
"1487","2235","888","1347","0","833","1.38","2012","13","111","4499","3","1112.5"
"1488","2233","889","1344","0","851","1.34","1988","6","110","4506","8","1117.5"
"1489","2237","889","1348","0","818","1.38","1996","9","112","4509","5","1116.5"
"1490","2236","888","1348","0","840","1.34","1987","4","113","4513","5","1118.5"
"1491","2234","888","1346","0","837","1.41","2043","4","122","4519","6","1118"
"1492","2239","890","1349","0","826","1.38","2020","7","115","4525","2","1117"
"1493","2237","889","1348","0","847","1.37","2013","6","99","4529","8","1119.5"
"1494","2239","890","1349","0","854","1.37","2082","3","90","4531","1","1118.5"
"1495","2240","892","1348","0","841","1.38","2028","6","97","4540","5","1119.5"
"1496","2246","892","1354","0","856","1.37","2051","7","106","4542","1","1120"
"1497","2250","898","1352","0","850","1.38","2071","11","112","4544","7","1123"
"1498","2246","897","1349","0","848","1.36","2029","6","106","4546","10","1125"
"1499","2248","900","1348","0","844","1.38","2007","6","106","4550","4","1123"
"1500","2252","901","1351","0","860","1.41","2125","11","109","4553","7","1124"
"1501","2264","901","1363","0","858","1.42","2137","14","111","4553","2","1126"
"1502","2268","904","1364","0","857","1.38","2100","9","122","4555","5","1132"
"1503","2267","905","1362","0","860","1.4","2100","6","111","4557","7","1134"
"1504","2272","904","1368","0","863","1.36","2044","10","111","4561","5","1133.5"
"1505","2277","906","1371","0","859","1.37","2056","10","120","4567","5","1136"
"1506","2283","908","1375","0","868","1.38","2110","8","107","4571","2","1138.5"
"1507","2282","908","1374","0","857","1.4","2121","5","117","4577","6","1141.5"
"1508","2282","907","1375","0","857","1.41","2101","8","121","4581","8","1141"
"1509","2279","907","1372","0","863","1.39","2121","9","110","4588","12","1141"
"1510","2279","906","1373","0","861","1.39","2085","8","131","4594","8","1139.5"
"1511","2278","903","1375","0","853","1.37","2039","6","124","4597","7","1139.5"
"1512","2281","904","1377","0","853","1.42","2086","8","118","4602","5","1139"
"1513","2278","905","1373","0","853","1.38","2089","5","115","4612","8","1140.5"
"1514","2280","906","1374","0","845","1.37","2022","8","121","4620","6","1139"
"1515","2277","905","1372","0","838","1.39","2094","6","116","4623","9","1140"
"1516","2277","906","1371","0","843","1.41","2128","5","125","4628","5","1138.5"
"1517","2278","908","1370","0","858","1.39","2037","9","116","4635","8","1138.5"
"1518","2281","910","1371","0","849","1.35","2058","10","122","4638","7","1139"
"1519","2279","909","1370","0","860","1.41","2123","4","128","4641","6","1140.5"
"1520","2276","906","1370","0","850","1.43","2134","5","133","4644","8","1139.5"
"1521","2277","904","1373","0","863","1.42","2131","9","125","4646","8","1138"
"1522","2276","905","1371","0","848","1.35","2024","6","111","4650","7","1138.5"
"1523","2275","906","1369","0","845","1.33","1993","6","122","4650","7","1138"
"1524","2269","906","1363","0","866","1.4","2140","2","123","4655","8","1137.5"
"1525","2263","905","1358","0","850","1.37","2062","5","116","4662","11","1134.5"
"1526","2264","903","1361","0","861","1.4","2135","10","114","4665","9","1131.5"
"1527","2265","903","1362","0","852","1.37","2030","9","121","4666","8","1132"
"1528","2265","905","1360","0","864","1.43","2181","7","107","4668","7","1132.5"
"1529","2264","903","1361","0","855","1.39","2065","9","124","4675","10","1132.5"
"1530","2268","903","1365","0","850","1.42","2102","6","134","4684","2","1132"
"1531","2273","903","1370","0","859","1.39","2043","8","116","4689","3","1134"
"1532","2278","904","1374","0","848","1.37","2052","10","108","4692","5","1136.5"
"1533","2278","902","1376","0","865","1.39","2084","5","99","4697","5","1139"
"1534","2277","901","1376","0","857","1.42","2154","4","111","4699","5","1139"
"1535","2280","902","1378","0","858","1.34","1997","7","115","4705","4","1138.5"
"1536","2276","901","1375","0","831","1.37","2013","3","129","4708","7","1140"
"1537","2277","902","1375","0","844","1.37","2023","5","128","4711","4","1138"
"1538","2277","904","1373","0","835","1.4","2034","7","138","4714","7","1138.5"
"1539","2276","902","1374","0","862","1.33","1997","7","123","4718","8","1138.5"
"1540","2279","904","1375","0","851","1.43","2170","7","123","4722","4","1138"
"1541","2281","906","1375","0","861","1.41","2130","8","123","4725","6","1139.5"
"1542","2281","906","1375","0","869","1.36","2110","3","110","4729","3","1140.5"
"1543","2293","910","1383","0","860","1.36","2083","17","122","4731","5","1140.5"
"1544","2295","911","1384","0","851","1.36","2013","5","120","4736","3","1146.5"
"1545","2299","913","1386","0","865","1.34","2082","7","114","4744","3","1147.5"
"1546","2295","912","1383","0","849","1.41","2111","3","116","4750","7","1149.5"
"1547","2294","915","1379","0","846","1.43","2111","4","110","4753","5","1147.5"
"1548","2293","915","1378","0","857","1.4","2095","5","129","4757","6","1147"
"1549","2300","914","1386","0","864","1.39","2106","12","115","4760","5","1146.5"
"1550","2299","916","1383","0","855","1.41","2130","7","126","4764","8","1150"
"1551","2298","916","1382","0","867","1.4","2128","3","112","4769","4","1149.5"
"1552","2297","917","1380","0","844","1.39","2048","5","140","4773","6","1149"
"1553","2301","918","1383","0","862","1.38","2109","7","113","4775","3","1148.5"
"1554","2304","919","1385","0","858","1.37","2086","6","112","4777","3","1150.5"
"1555","2304","922","1382","0","851","1.4","2114","7","114","4779","7","1152"
"1556","2302","921","1381","0","860","1.41","2147","2","122","4784","4","1152"
"1557","2307","921","1386","0","856","1.38","2101","7","102","4787","2","1151"
"1558","2312","925","1387","0","878","1.36","2129","8","102","4789","3","1153.5"
"1559","2311","925","1386","0","866","1.4","2116","4","121","4798","5","1156"
"1560","2312","924","1388","0","880","1.4","2122","5","133","4803","4","1155.5"
"1561","2315","926","1389","0","848","1.39","2089","8","123","4805","5","1156"
"1562","2316","927","1389","0","867","1.4","2146","5","111","4809","4","1157.5"
"1563","2321","926","1395","0","860","1.37","2104","11","116","4812","6","1158"
"1564","2325","928","1397","0","858","1.4","2121","10","108","4818","6","1160.5"
"1565","2328","930","1398","0","872","1.39","2150","8","120","4821","5","1162.5"
"1566","2329","934","1395","0","880","1.4","2177","6","122","4824","5","1164"
"1567","2331","931","1400","0","870","1.43","2192","8","117","4829","6","1164.5"
"1568","2332","934","1398","0","869","1.37","2111","5","117","4835","4","1165.5"
"1569","2330","935","1395","0","873","1.41","2199","11","115","4840","13","1166"
"1570","2334","935","1399","0","873","1.38","2106","7","129","4844","3","1165"
"1571","2339","938","1401","0","866","1.42","2195","11","110","4848","6","1167"
"1572","2335","938","1397","0","866","1.39","2117","3","122","4850","7","1169.5"
"1573","2334","937","1397","0","868","1.36","2094","6","111","4854","7","1167.5"
"1574","2340","940","1400","0","890","1.4","2187","8","102","4862","2","1167"
"1575","2337","940","1397","0","886","1.44","2221","3","93","4866","6","1170"
"1576","2341","941","1400","0","870","1.36","2096","9","110","4870","5","1168.5"
"1577","2336","939","1397","0","872","1.41","2170","4","118","4872","9","1170.5"
"1578","2338","939","1399","0","880","1.44","2254","10","112","4872","8","1168"
"1579","2335","943","1392","0","873","1.37","2166","9","121","4875","12","1169"
"1580","2341","948","1393","0","884","1.43","2239","10","105","4877","4","1167.5"
"1581","2342","947","1395","0","882","1.39","2168","4","112","4880","3","1170.5"
"1582","2341","947","1394","0","882","1.42","2205","5","109","4885","6","1171"
"1583","2346","948","1398","0","882","1.38","2114","9","110","4890","4","1170.5"
"1584","2345","948","1397","0","886","1.46","2248","8","114","4896","9","1173"
"1585","2351","953","1398","0","886","1.39","2166","11","107","4902","5","1172.5"
"1586","2357","954","1403","0","886","1.37","2176","8","106","4908","2","1175.5"
"1587","2363","955","1408","0","880","1.44","2180","7","121","4912","1","1178.5"
"1588","2371","957","1414","0","889","1.4","2210","12","110","4920","4","1181.5"
"1589","2372","958","1414","0","890","1.39","2187","6","115","4924","5","1185.5"
"1590","2368","954","1414","0","885","1.4","2209","8","121","4927","12","1186"
"1591","2368","954","1414","0","906","1.41","2254","8","103","4934","8","1184"
"1592","2371","955","1416","0","893","1.39","2200","6","99","4939","3","1184"
"1593","2369","954","1415","0","887","1.34","2129","6","110","4943","8","1185.5"
"1594","2370","953","1417","0","890","1.41","2210","7","110","4945","6","1184.5"
"1595","2370","954","1416","0","889","1.4","2167","7","127","4948","7","1185"
"1596","2374","955","1419","0","891","1.39","2210","7","111","4952","3","1185"
"1597","2371","956","1415","0","874","1.37","2109","6","112","4953","9","1187"
"1598","2380","957","1423","0","900","1.37","2197","10","117","4957","1","1185.5"
"1599","2384","961","1423","0","897","1.36","2156","10","113","4963","6","1190"
"1600","2387","964","1423","0","908","1.37","2216","9","109","4967","6","1192"
"1601","2388","966","1422","0","897","1.35","2174","6","109","4968","5","1193.5"
"1602","2395","968","1427","0","892","1.44","2273","12","106","4972","5","1194"
"1603","2393","968","1425","0","928","1.42","2308","5","103","4974","7","1197.5"
"1604","2388","967","1421","0","900","1.37","2214","3","112","4981","8","1196.5"
"1605","2397","969","1428","0","912","1.42","2265","10","117","4988","1","1194"
"1606","2402","971","1431","0","898","1.37","2204","10","107","4991","5","1198.5"
"1607","2403","971","1432","0","917","1.36","2209","5","107","4993","4","1201"
"1608","2405","973","1432","0","897","1.37","2193","8","113","4996","6","1201.5"
"1609","2407","973","1434","0","900","1.4","2232","5","107","5002","3","1202.5"
"1610","2407","974","1433","0","887","1.4","2179","4","113","5006","4","1203.5"
"1611","2399","971","1428","0","907","1.39","2202","2","107","5009","10","1203.5"
"1612","2395","970","1425","0","900","1.45","2291","7","118","5012","11","1199.5"
"1613","2397","973","1424","0","889","1.39","2190","7","123","5016","5","1197.5"
"1614","2400","974","1426","0","903","1.38","2208","6","121","5019","3","1198.5"
"1615","2403","976","1427","0","910","1.41","2281","4","141","5025","1","1200"
"1616","2402","976","1426","0","886","1.4","2198","8","129","5028","9","1201.5"
"1617","2410","977","1433","0","897","1.43","2252","9","105","5029","1","1201"
"1618","2409","976","1433","0","888","1.38","2147","5","113","5032","6","1205"
"1619","2408","975","1433","0","909","1.39","2192","8","128","5037","9","1204.5"
"1620","2404","975","1429","0","894","1.43","2243","4","124","5041","8","1204"
"1621","2404","976","1428","0","881","1.42","2212","4","136","5043","4","1202"
"1622","2408","977","1431","0","902","1.42","2269","10","121","5049","6","1202"
"1623","2410","977","1433","0","894","1.41","2230","7","131","5053","5","1204"
"1624","2407","978","1429","0","911","1.42","2252","3","134","5057","6","1205"
"1625","2415","979","1436","0","879","1.41","2218","9","125","5061","1","1203.5"
"1626","2418","978","1440","0","889","1.38","2164","11","121","5063","8","1207.5"
"1627","2415","977","1438","0","888","1.44","2265","4","123","5069","7","1209"
"1628","2410","975","1435","0","930","1.4","2317","4","117","5073","9","1207.5"
"1629","2410","972","1438","0","902","1.38","2191","6","130","5075","6","1205"
"1630","2416","974","1442","0","911","1.44","2291","11","116","5078","5","1205"
"1631","2424","975","1449","0","901","1.4","2181","13","119","5084","5","1208"
"1632","2424","977","1447","0","908","1.4","2213","7","121","5095","7","1212"
"1633","2420","977","1443","0","903","1.38","2208","5","109","5098","9","1212"
"1634","2421","976","1445","0","910","1.4","2226","8","124","5105","7","1210"
"1635","2418","975","1443","0","895","1.38","2205","5","130","5110","8","1210.5"
"1636","2419","975","1444","0","908","1.47","2326","5","128","5113","4","1209"
"1637","2419","975","1444","0","899","1.36","2178","5","120","5116","5","1209.5"
"1638","2420","975","1445","0","905","1.36","2195","6","118","5120","5","1209.5"
"1639","2417","976","1441","0","896","1.4","2241","4","125","5126","7","1210"
"1640","2424","976","1448","0","894","1.41","2264","12","119","5130","5","1208.5"
"1641","2427","976","1451","0","904","1.39","2216","8","133","5133","5","1212"
"1642","2434","978","1456","0","911","1.42","2285","9","131","5135","2","1213.5"
"1643","2433","978","1455","0","905","1.41","2216","5","111","5139","6","1217"
"1644","2434","977","1457","0","918","1.39","2274","6","117","5142","5","1216.5"
"1645","2434","979","1455","0","921","1.38","2241","8","128","5150","8","1217"
"1646","2435","977","1458","0","915","1.38","2229","12","138","5160","11","1217"
"1647","2441","979","1462","0","905","1.44","2275","10","150","5167","4","1217.5"
"1648","2441","981","1460","0","916","1.41","2250","7","133","5171","7","1220.5"
"1649","2441","982","1459","0","901","1.42","2258","3","152","5175","3","1220.5"
"1650","2436","981","1455","0","909","1.44","2283","3","121","5179","8","1220.5"
"1651","2438","982","1456","0","934","1.4","2303","6","125","5184","4","1218"
"1652","2445","983","1462","0","909","1.41","2266","9","113","5190","2","1219"
"1653","2449","985","1464","0","910","1.37","2198","9","120","5193","5","1222.5"
"1654","2448","984","1464","0","918","1.41","2265","5","121","5197","6","1224.5"
"1655","2452","985","1467","0","927","1.39","2228","14","148","5202","10","1224"
"1656","2453","986","1467","0","917","1.4","2227","7","138","5206","6","1226"
"1657","2460","987","1473","0","911","1.41","2262","13","131","5213","6","1226.5"
"1658","2458","987","1471","0","938","1.42","2311","5","119","5216","7","1230"
"1659","2460","988","1472","0","909","1.36","2183","8","127","5216","6","1229"
"1660","2457","988","1469","0","919","1.41","2280","4","118","5224","7","1230"
"1661","2457","990","1467","0","912","1.39","2220","7","109","5234","7","1228.5"
"1662","2461","992","1469","0","941","1.41","2310","8","110","5238","4","1228.5"
"1663","2470","994","1476","0","920","1.42","2318","13","119","5245","4","1230.5"
"1664","2463","993","1470","0","937","1.42","2323","8","109","5249","15","1235"
"1665","2470","992","1478","0","915","1.41","2231","11","105","5256","4","1231.5"
"1666","2474","993","1481","0","930","1.41","2275","9","121","5264","5","1235"
"1667","2475","996","1479","0","917","1.4","2275","6","107","5267","5","1237"
"1668","2479","997","1482","0","930","1.4","2264","5","109","5275","1","1237.5"
"1669","2478","995","1483","0","946","1.38","2322","4","108","5278","5","1239.5"
"1670","2483","998","1485","0","941","1.38","2320","8","98","5283","3","1239"
"1671","2477","997","1480","0","923","1.4","2317","3","103","5291","9","1241.5"
"1672","2473","996","1477","0","922","1.39","2260","3","109","5296","7","1238.5"
"1673","2471","998","1473","0","925","1.39","2256","8","121","5299","10","1236.5"
"1674","2477","997","1480","0","941","1.39","2309","11","111","5303","5","1235.5"
"1675","2482","1001","1481","0","945","1.38","2308","9","95","5307","4","1238.5"
"1676","2486","1002","1484","0","934","1.39","2297","6","105","5314","2","1241"
"1677","2481","1000","1481","0","940","1.41","2337","5","105","5318","10","1243"
"1678","2483","1001","1482","0","941","1.43","2342","6","110","5324","4","1240.5"
"1679","2479","1001","1478","0","939","1.35","2226","4","103","5329","8","1241.5"
"1680","2479","1002","1477","0","924","1.37","2254","8","118","5335","8","1239.5"
"1681","2479","1000","1479","0","928","1.37","2229","4","120","5339","4","1239.5"
"1682","2478","1002","1476","0","938","1.37","2264","6","111","5346","7","1239.5"
"1683","2476","1002","1474","0","944","1.39","2342","4","115","5352","6","1239"
"1684","2474","1004","1470","0","929","1.37","2269","5","117","5356","7","1238"
"1685","2474","1006","1468","0","931","1.4","2301","8","124","5361","8","1237"
"1686","2476","1006","1470","0","929","1.38","2298","7","123","5365","5","1237"
"1687","2484","1013","1471","0","937","1.38","2318","13","126","5370","5","1238"
"1688","2481","1015","1466","0","937","1.43","2392","7","115","5374","10","1242"
"1689","2480","1017","1463","0","936","1.45","2384","6","117","5379","7","1240.5"
"1690","2485","1020","1465","0","936","1.44","2389","9","108","5385","4","1240"
"1691","2486","1020","1466","0","938","1.41","2377","8","103","5390","7","1242.5"
"1692","2484","1019","1465","0","921","1.44","2381","5","110","5394","7","1243"
"1693","2487","1019","1468","0","924","1.39","2326","10","118","5399","7","1242"
"1694","2489","1020","1469","0","928","1.44","2350","8","115","5401","6","1243.5"
"1695","2489","1020","1469","0","937","1.42","2332","5","125","5406","5","1244.5"
"1696","2491","1021","1470","0","936","1.39","2315","4","122","5412","2","1244.5"
"1697","2493","1020","1473","0","927","1.41","2298","5","116","5417","3","1245.5"
"1698","2490","1018","1472","0","929","1.37","2293","4","122","5424","7","1246.5"
"1699","2490","1017","1473","0","930","1.4","2300","7","126","5427","7","1245"
"1700","2488","1018","1470","0","932","1.42","2350","4","117","5431","6","1245"
"1701","2490","1018","1472","0","922","1.42","2320","7","134","5438","5","1244"
"1702","2493","1018","1475","0","924","1.42","2359","8","130","5444","5","1245"
"1703","2495","1020","1475","0","930","1.42","2336","9","127","5451","7","1246.5"
"1704","2498","1024","1474","0","934","1.36","2272","8","123","5453","5","1247.5"
"1705","2504","1026","1478","0","942","1.41","2373","15","114","5457","9","1249"
"1706","2507","1027","1480","0","941","1.44","2360","10","122","5463","7","1252"
"1707","2505","1029","1476","0","940","1.42","2365","5","117","5470","7","1253.5"
"1708","2509","1032","1477","0","954","1.41","2417","8","125","5477","4","1252.5"
"1709","2514","1031","1483","0","945","1.42","2379","10","123","5481","5","1254.5"
"1710","2512","1032","1480","0","949","1.42","2375","4","106","5484","6","1257"
"1711","2510","1030","1480","0","939","1.41","2340","6","111","5488","8","1256"
"1712","2517","1031","1486","0","942","1.4","2340","9","120","5491","2","1255"
"1713","2512","1028","1484","0","932","1.39","2307","7","129","5496","12","1258.5"
"1714","2517","1031","1486","0","942","1.39","2313","10","127","5502","5","1256"
"1715","2521","1031","1490","0","936","1.42","2347","11","126","5505","7","1258.5"
"1716","2526","1032","1494","0","964","1.41","2397","8","119","5508","3","1260.5"
"1717","2524","1032","1492","0","938","1.43","2390","3","131","5512","5","1263"
"1718","2523","1031","1492","0","938","1.43","2335","5","127","5517","6","1262"
"1719","2530","1034","1496","0","926","1.41","2330","12","131","5521","5","1261.5"
"1720","2535","1038","1497","0","945","1.42","2376","9","119","5526","4","1265"
"1721","2536","1038","1498","0","959","1.38","2345","4","120","5530","3","1267.5"
"1722","2538","1038","1500","0","940","1.4","2313","7","128","5532","5","1268"
"1723","2540","1040","1500","0","950","1.37","2325","5","113","5537","3","1269"
"1724","2546","1043","1503","0","963","1.4","2388","9","120","5542","3","1270"
"1725","2553","1047","1506","0","968","1.38","2367","10","121","5549","3","1273"
"1726","2554","1049","1505","0","959","1.41","2370","7","116","5551","6","1276.5"
"1727","2555","1051","1504","0","959","1.46","2454","5","132","5557","4","1277"
"1728","2554","1048","1506","0","957","1.38","2323","7","114","5563","8","1277.5"
"1729","2560","1050","1510","0","960","1.42","2383","12","112","5568","6","1277"
"1730","2561","1051","1510","0","968","1.42","2464","13","118","5570","12","1280"
"1731","2561","1052","1509","0","970","1.43","2427","6","121","5574","6","1280.5"
"1732","2564","1052","1512","0","973","1.42","2447","11","123","5577","8","1280.5"
"1733","2564","1054","1510","0","953","1.41","2416","5","111","5581","5","1282"
"1734","2564","1054","1510","0","959","1.41","2407","5","127","5585","5","1282"
"1735","2562","1055","1507","0","950","1.38","2333","4","117","5591","6","1282"
"1736","2569","1056","1513","0","960","1.43","2411","8","107","5595","1","1281"
"1737","2568","1056","1512","0","957","1.43","2431","5","133","5600","6","1284.5"
"1738","2573","1057","1516","0","945","1.39","2311","12","119","5605","7","1284"
"1739","2574","1057","1517","0","982","1.45","2513","9","112","5609","8","1286.5"
"1740","2581","1059","1522","0","972","1.41","2437","8","117","5615","1","1287"
"1741","2585","1060","1525","0","975","1.37","2379","7","128","5620","3","1290.5"
"1742","2584","1060","1524","0","957","1.39","2392","7","129","5625","8","1292.5"
"1743","2580","1059","1521","0","968","1.44","2448","3","119","5632","7","1292"
"1744","2582","1059","1523","0","965","1.42","2497","7","128","5637","5","1290"
"1745","2587","1059","1528","0","967","1.44","2453","10","136","5641","5","1291"
"1746","2582","1057","1525","0","957","1.37","2360","4","144","5644","9","1293.5"
"1747","2584","1059","1525","0","970","1.45","2482","7","118","5644","5","1291"
"1748","2585","1058","1527","0","967","1.4","2373","7","121","5651","6","1292"
"1749","2581","1058","1523","0","975","1.39","2389","3","126","5660","7","1292.5"
"1750","2587","1061","1526","0","987","1.42","2429","9","125","5665","3","1290.5"
"1751","2588","1061","1527","0","970","1.41","2372","6","126","5671","5","1293.5"
"1752","2590","1065","1525","0","978","1.42","2445","8","119","5675","6","1294"
"1753","2589","1065","1524","0","986","1.39","2413","3","100","5678","4","1295"
"1754","2592","1069","1523","0","988","1.4","2433","8","106","5681","5","1294.5"
"1755","2590","1072","1518","0","973","1.43","2502","8","134","5687","10","1296"
"1756","2599","1072","1527","0","959","1.41","2388","15","111","5690","6","1295"
"1757","2596","1073","1523","0","989","1.43","2458","3","123","5695","6","1299.5"
"1758","2595","1071","1524","0","970","1.4","2431","4","117","5698","5","1298"
"1759","2595","1073","1522","0","984","1.44","2527","12","121","5703","12","1297.5"
"1760","2594","1074","1520","0","956","1.44","2461","4","134","5706","5","1297.5"
"1761","2596","1076","1520","0","982","1.39","2480","11","117","5709","9","1297"
"1762","2602","1078","1524","0","974","1.47","2545","12","118","5715","6","1298"
"1763","2603","1077","1526","0","972","1.45","2516","5","132","5717","4","1301"
"1764","2610","1079","1531","0","996","1.41","2458","11","124","5725","4","1301.5"
"1765","2613","1080","1533","0","986","1.41","2425","6","117","5729","3","1305"
"1766","2615","1081","1534","0","1000","1.44","2540","8","100","5734","6","1306.5"
"1767","2610","1081","1529","0","991","1.4","2469","7","114","5738","12","1307.5"
"1768","2620","1083","1537","0","995","1.45","2555","13","101","5742","3","1305"
"1769","2616","1082","1534","0","979","1.42","2485","3","115","5744","7","1310"
"1770","2615","1084","1531","0","999","1.43","2493","9","101","5752","10","1308"
"1771","2614","1084","1530","0","976","1.46","2507","7","110","5754","8","1307.5"
"1772","2618","1086","1532","0","978","1.41","2437","9","114","5761","5","1307"
"1773","2618","1087","1531","0","965","1.44","2428","2","113","5762","2","1309"
"1774","2620","1088","1532","0","987","1.45","2556","13","123","5765","11","1309"
"1775","2624","1090","1534","0","990","1.44","2542","10","120","5770","6","1310"
"1776","2624","1091","1533","0","984","1.43","2502","5","124","5777","5","1312"
"1777","2626","1090","1536","0","992","1.44","2500","8","116","5780","6","1312"
"1778","2625","1090","1535","0","969","1.44","2471","5","135","5786","6","1313"
"1779","2629","1091","1538","0","994","1.4","2431","10","126","5790","6","1312.5"
"1780","2631","1094","1537","0","987","1.44","2514","8","116","5793","6","1314.5"
"1781","2629","1095","1534","0","1005","1.44","2569","6","114","5797","8","1315.5"
